@RELATION randomforestModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {gun_shot,car_horn}

@DATA
0.087197,0.008057,3.162401,0.142871,0.147459,0.709294,0.005658,0.177461,-27.917674,-0.457628,-2.046585,-0.088810,0.017116,0.102108,-0.233435,-0.066394,-0.125244,-0.023163,-0.107426,0.004896,0.085426,0.005044,0.004939,0.005246,0.004703,0.003406,0.003623,0.058245,0.003361,0.005253,0.006579,0.006582,0.007804,0.016973,0.043242,0.009941,0.238404,0.039234,0.019483,0.427466,0.008042,0.102345,1.911232,0.594924,0.265959,0.242984,0.238976,0.207004,0.187994,0.162392,0.155345,0.150287,0.153153,0.153397,0.139176,0.004486,0.004315,0.004372,0.003649,0.002283,0.002500,0.032264,0.002522,0.004212,0.004946,0.005001,0.006898,0.008396,gun_shot
0.060591,0.002728,3.127597,0.124110,0.151745,0.417896,0.005578,0.110564,-31.169286,0.394413,-1.900690,-0.135744,0.015145,0.169363,-0.161032,-0.032431,-0.160403,-0.058672,-0.114400,0.044135,0.062233,0.005031,0.004388,0.003999,0.004140,0.004257,0.004446,0.084749,0.004229,0.003983,0.005404,0.005461,0.005468,0.023925,0.034810,0.003955,0.220218,0.036327,0.019275,0.302749,0.007838,0.076030,1.295488,0.492658,0.269126,0.205428,0.201794,0.200212,0.174135,0.159779,0.157234,0.151743,0.145612,0.135663,0.132903,0.003874,0.003511,0.003641,0.003145,0.003445,0.003192,0.022037,0.003657,0.003525,0.004377,0.004259,0.004544,0.005794,gun_shot
0.047034,0.005330,3.173699,0.102305,0.137231,0.246901,0.005861,0.080278,-29.459587,0.006673,-2.642378,0.164231,0.132390,0.275624,-0.059022,-0.010727,-0.066762,0.024788,-0.044026,0.063792,0.082571,0.006183,0.005181,0.005985,0.003836,0.003744,0.004094,0.074357,0.004673,0.004727,0.006849,0.006263,0.006973,0.020731,0.025345,0.009035,0.174853,0.032493,0.025056,0.267031,0.005565,0.056738,1.272305,0.532864,0.387978,0.264637,0.212521,0.173245,0.182139,0.160814,0.155771,0.157512,0.140347,0.129140,0.132984,0.006609,0.005162,0.004340,0.003087,0.003068,0.002637,0.024809,0.003691,0.003682,0.006161,0.005718,0.006694,0.006447,gun_shot
0.041360,0.004908,3.202067,0.103289,0.130257,0.439397,0.007183,0.081016,-30.228578,-0.082220,-1.550188,-0.318580,0.122053,0.177102,-0.117998,-0.044525,-0.074731,0.032802,0.014746,0.052312,0.088691,0.002562,0.002541,0.002683,0.002577,0.002144,0.002574,0.107893,0.002370,0.002651,0.003734,0.003509,0.003013,0.029512,0.031042,0.008913,0.251445,0.037443,0.018765,0.435677,0.012469,0.078549,1.527949,0.628890,0.367331,0.306385,0.241378,0.206795,0.171684,0.166583,0.174744,0.179820,0.149059,0.152350,0.137920,0.002391,0.002559,0.002325,0.002329,0.001862,0.002065,0.033762,0.002359,0.002482,0.003451,0.003025,0.002750,0.009252,gun_shot
0.049354,0.004093,3.166439,0.118557,0.140611,0.457070,0.007048,0.092047,-31.284805,0.024474,-1.920665,-0.007597,0.152084,0.114986,0.019046,0.008693,-0.052952,0.024671,-0.047432,0.113255,0.088042,0.003187,0.002500,0.002850,0.002415,0.002061,0.002287,0.108453,0.002276,0.002299,0.002546,0.002754,0.002746,0.029846,0.045299,0.007256,0.242142,0.040651,0.017839,0.515923,0.013188,0.098074,1.652773,0.699498,0.394715,0.296309,0.221827,0.201802,0.198342,0.172645,0.156329,0.158426,0.149707,0.142608,0.147785,0.003576,0.002566,0.002888,0.002506,0.001881,0.002066,0.038358,0.002317,0.002337,0.002782,0.002711,0.002709,0.010423,gun_shot
0.025277,0.004020,3.222361,0.096438,0.146465,0.214115,0.007440,0.038889,-31.961304,0.732108,-1.142760,0.054863,0.307644,-0.005919,0.005464,-0.113317,-0.108014,0.011316,-0.140703,0.122503,0.008925,0.003278,0.002392,0.004054,0.002431,0.003029,0.003206,0.119558,0.002903,0.003014,0.003665,0.003048,0.003187,0.032970,0.016227,0.007152,0.164241,0.025659,0.020222,0.182985,0.012368,0.030192,1.499962,0.663743,0.337544,0.284708,0.268548,0.217397,0.178905,0.192357,0.172295,0.177797,0.156711,0.146590,0.143471,0.003298,0.002490,0.003625,0.002284,0.003044,0.003564,0.023930,0.003428,0.002954,0.003334,0.002802,0.003263,0.006447,gun_shot
0.010167,0.000590,3.218879,0.099710,0.169867,0.099281,0.007181,0.018828,-37.635098,1.147809,-1.054657,0.161130,0.212719,0.191049,0.039113,-0.036710,0.019731,0.090463,-0.058362,0.078990,0.075358,0.000563,0.000638,0.001985,0.000544,0.000508,0.000718,0.149808,0.000720,0.001003,0.000875,0.001344,0.003098,0.041670,0.009761,0.001084,0.125661,0.015399,0.014563,0.082742,0.011039,0.018275,1.356908,0.360991,0.355450,0.205621,0.180717,0.175489,0.154517,0.152749,0.140589,0.134399,0.140044,0.133919,0.122937,0.000564,0.000797,0.002118,0.000564,0.000604,0.000779,0.016098,0.000801,0.001150,0.001073,0.001503,0.003995,0.004076,gun_shot
0.008801,0.003067,3.263271,0.084418,0.151807,0.131643,0.020255,0.022979,-35.892745,0.494982,-1.016205,0.094774,0.332510,0.232479,0.091260,0.096334,-0.004981,0.051583,-0.026266,0.100627,0.099598,0.000607,0.000652,0.000763,0.000333,0.000455,0.000340,0.156298,0.000370,0.000271,0.000227,0.000335,0.000271,0.043108,0.010707,0.005596,0.069510,0.023051,0.014682,0.138287,0.033719,0.027776,1.719293,0.722228,0.431995,0.296632,0.211732,0.205107,0.181929,0.151337,0.174404,0.186829,0.168423,0.155768,0.151052,0.000809,0.000939,0.001067,0.000468,0.000637,0.000483,0.012864,0.000546,0.000473,0.000328,0.000526,0.000387,0.003649,gun_shot
0.022655,0.011372,3.080082,0.084801,0.127524,0.379046,0.009352,0.058452,-32.642872,0.566498,-0.701837,0.111992,0.197795,-0.033288,-0.085699,-0.177379,-0.181245,-0.005281,-0.025253,0.030092,0.064287,0.001333,0.000782,0.001470,0.001301,0.000742,0.000881,0.135468,0.001388,0.000996,0.000895,0.001324,0.001191,0.037161,0.012078,0.019684,0.251431,0.020640,0.014810,0.227063,0.023919,0.040910,2.024939,0.464247,0.328190,0.215658,0.169414,0.185751,0.155969,0.195853,0.154240,0.168929,0.155626,0.136914,0.106997,0.000955,0.000572,0.001569,0.001031,0.000574,0.000483,0.021324,0.000994,0.000645,0.000683,0.000983,0.000895,0.005999,gun_shot
0.012951,0.000523,3.217948,0.093268,0.169678,0.103069,0.016791,0.023104,-37.027908,1.661754,-0.834983,0.096365,-0.018583,0.152004,0.004504,0.036217,-0.029404,0.016925,-0.035166,0.000163,0.038387,0.003457,0.003733,0.002759,0.001781,0.002764,0.004833,0.141303,0.001051,0.001835,0.002284,0.002015,0.001463,0.039242,0.015221,0.001032,0.130446,0.027775,0.022829,0.135541,0.023353,0.028841,2.135922,0.854020,0.583395,0.359324,0.333508,0.291801,0.240369,0.210605,0.223072,0.205492,0.185272,0.172324,0.167201,0.005348,0.006582,0.003656,0.002827,0.003917,0.007614,0.028093,0.001874,0.003142,0.003361,0.003045,0.002396,0.007352,gun_shot
0.010241,0.000614,3.253858,0.087555,0.161998,0.130175,0.017755,0.022871,-38.425028,1.300726,-0.732295,0.119747,0.105736,0.185569,0.073846,0.179534,0.018575,0.042705,-0.129146,-0.046459,0.034199,0.001134,0.000557,0.000772,0.000401,0.000568,0.000478,0.155513,0.000324,0.000454,0.000749,0.000682,0.000332,0.042894,0.014101,0.001133,0.089309,0.027761,0.014856,0.147420,0.035440,0.029582,1.830265,0.688568,0.437722,0.262896,0.193742,0.179832,0.195302,0.176237,0.173150,0.157802,0.168980,0.145161,0.140585,0.002494,0.000857,0.001065,0.000580,0.000907,0.000738,0.014923,0.000567,0.000808,0.001321,0.001156,0.000455,0.004163,gun_shot
0.016499,0.044875,3.240119,0.074302,0.126169,0.198198,0.015616,0.032708,-31.274875,0.729353,-0.865005,0.015987,0.039774,0.114147,-0.046039,-0.031937,-0.113358,0.066718,0.028647,0.035969,0.075715,0.000766,0.000517,0.000957,0.000674,0.000427,0.000821,0.148076,0.000931,0.001123,0.000441,0.001777,0.000906,0.040848,0.017473,0.079190,0.099700,0.026914,0.017954,0.198958,0.028187,0.037608,1.838531,0.755527,0.495130,0.333377,0.203089,0.163568,0.206101,0.150154,0.155265,0.135065,0.145573,0.129537,0.140891,0.000925,0.000612,0.001070,0.000771,0.000463,0.000895,0.020247,0.001038,0.001392,0.000576,0.002568,0.001293,0.005586,gun_shot
0.044040,0.003592,3.204277,0.124216,0.157455,0.294388,0.009510,0.057716,-30.825208,0.178539,-1.607117,0.213258,0.056511,0.337272,-0.004880,0.023824,-0.088120,0.049878,-0.086205,0.064055,0.023124,0.002322,0.004429,0.003076,0.002081,0.003984,0.003901,0.101520,0.002872,0.002795,0.005153,0.004027,0.004844,0.027950,0.022664,0.006159,0.130303,0.026747,0.020868,0.190514,0.014132,0.042932,1.732074,0.677243,0.458916,0.303358,0.259285,0.188838,0.182941,0.197475,0.175416,0.180185,0.159547,0.173965,0.157831,0.002082,0.003980,0.002556,0.001724,0.003092,0.003073,0.028992,0.002878,0.002359,0.004876,0.003160,0.004999,0.007808,gun_shot
0.043893,0.030951,3.169083,0.093749,0.122645,0.281570,0.006480,0.062847,-25.530198,-0.270979,-1.708143,-0.085663,-0.197293,-0.286289,-0.105977,-0.088761,-0.112131,0.045073,-0.103713,0.156549,-0.041469,0.005692,0.003342,0.005465,0.007068,0.007502,0.004777,0.075130,0.004165,0.003308,0.005704,0.004887,0.004820,0.020723,0.009119,0.050311,0.128778,0.014327,0.025688,0.111067,0.007760,0.016962,0.697215,0.466441,0.351561,0.299300,0.255439,0.207495,0.189429,0.191455,0.170158,0.167532,0.178880,0.163793,0.157068,0.005081,0.003053,0.005292,0.006005,0.007251,0.005508,0.025050,0.003537,0.002454,0.004015,0.004238,0.005078,0.005984,gun_shot
0.049412,0.006749,3.266086,0.092509,0.134387,0.509000,0.004977,0.077192,-32.351199,0.223093,-0.807034,0.023976,0.109290,0.088782,-0.089891,-0.029793,-0.099176,0.009016,-0.093920,0.042523,0.069534,0.002752,0.002592,0.002502,0.002143,0.002664,0.002698,0.097630,0.002646,0.001993,0.001877,0.003493,0.003515,0.026885,0.010985,0.009213,0.041870,0.015657,0.015434,0.110486,0.011273,0.015893,0.971616,0.581581,0.325640,0.232734,0.168107,0.140126,0.158314,0.157005,0.159582,0.147165,0.137493,0.125230,0.122502,0.002220,0.002022,0.001922,0.001702,0.001164,0.001751,0.013591,0.001752,0.001193,0.001278,0.003380,0.002692,0.003746,gun_shot
0.007546,0.003656,3.300319,0.058423,0.144065,0.063685,0.007585,0.013516,-37.846455,1.131039,-0.454479,0.327139,0.140423,0.121034,0.025069,0.075050,-0.008590,0.013114,0.023049,0.078796,0.074345,0.000933,0.000599,0.000812,0.000596,0.000469,0.000595,0.152803,0.000514,0.000983,0.000458,0.000797,0.000854,0.042208,0.005178,0.006375,0.024660,0.014114,0.014612,0.055615,0.015836,0.011193,1.425685,0.591294,0.411775,0.280171,0.189908,0.179107,0.168834,0.173723,0.150931,0.156418,0.153381,0.137963,0.123733,0.001170,0.000710,0.000849,0.000630,0.000581,0.000668,0.010592,0.000619,0.001121,0.000495,0.000787,0.000867,0.002893,gun_shot
0.006121,0.004626,3.120107,0.053656,0.119191,0.097437,0.009595,0.018403,-35.244915,0.723564,-0.845631,0.114889,0.154507,0.156403,-0.125334,0.029974,-0.054855,0.048507,-0.011239,0.068644,0.070977,0.001568,0.000954,0.001175,0.001061,0.000690,0.000827,0.145215,0.001519,0.001055,0.000701,0.001590,0.000829,0.039944,0.005525,0.008269,0.264947,0.020606,0.020453,0.119017,0.016237,0.018369,1.461946,0.631832,0.379314,0.297043,0.187078,0.168262,0.165106,0.147663,0.159894,0.123068,0.114329,0.137322,0.137141,0.001930,0.001293,0.001627,0.001048,0.000732,0.001011,0.022042,0.001612,0.001059,0.000733,0.002186,0.000922,0.006193,gun_shot
0.024321,0.001396,3.249509,0.099038,0.148084,0.231150,0.014689,0.050787,-34.789864,0.525292,-1.402066,0.256609,0.237282,0.186833,-0.117583,0.083619,-0.037683,0.037498,-0.084998,0.016727,0.004180,0.001790,0.001274,0.002112,0.001255,0.001019,0.001196,0.135651,0.001248,0.001383,0.002062,0.002527,0.001914,0.037413,0.031916,0.002543,0.142305,0.047820,0.019562,0.334277,0.028201,0.075147,2.344911,1.004441,0.481733,0.342085,0.269383,0.207307,0.210714,0.189260,0.200587,0.198358,0.186427,0.159215,0.164819,0.002764,0.001866,0.002724,0.001582,0.001262,0.001471,0.032289,0.001828,0.001898,0.002988,0.003348,0.002592,0.008843,gun_shot
0.005547,0.029527,3.273594,0.054401,0.138759,0.032515,0.008420,0.008906,-32.945311,2.104876,-0.191753,0.283288,0.041229,0.272828,0.004882,0.056655,-0.031289,0.026516,-0.020209,0.048416,-0.045179,0.000579,0.000373,0.000917,0.000588,0.000426,0.000605,0.161091,0.000753,0.000596,0.000577,0.000812,0.000436,0.044376,0.005630,0.053730,0.050210,0.018342,0.021130,0.033652,0.018630,0.008248,1.879277,0.494433,0.505447,0.253893,0.239005,0.194178,0.201363,0.186886,0.157450,0.158930,0.144564,0.148790,0.156693,0.000639,0.000438,0.001046,0.000831,0.000486,0.000648,0.014428,0.000887,0.000725,0.000681,0.001000,0.000693,0.004065,gun_shot
0.034593,0.001788,3.097852,0.096588,0.143887,0.297755,0.017660,0.062056,-32.692503,0.719300,-1.287079,0.009520,0.224297,0.221826,0.043774,-0.195487,-0.024261,-0.030905,-0.099748,-0.023382,0.064451,0.004236,0.002711,0.002820,0.002812,0.002887,0.003593,0.097062,0.003533,0.004362,0.005412,0.007582,0.004969,0.027619,0.027183,0.002941,0.320275,0.030652,0.029111,0.275930,0.038314,0.055924,3.142212,1.178394,0.721270,0.391183,0.297981,0.283628,0.237379,0.220326,0.198771,0.159060,0.168675,0.163298,0.175283,0.005199,0.003332,0.002503,0.002414,0.003072,0.003345,0.043464,0.004393,0.004547,0.005912,0.009925,0.006318,0.011007,gun_shot
0.028052,0.008407,3.241586,0.088171,0.139871,0.198858,0.007243,0.044118,-31.205371,0.267384,-1.439716,0.046778,0.261201,0.224216,-0.004480,0.031252,0.026698,0.048901,0.000652,0.083948,0.056929,0.004392,0.003883,0.002805,0.002633,0.002112,0.002588,0.103718,0.002553,0.003437,0.004925,0.005018,0.004105,0.029251,0.017506,0.012564,0.116359,0.026868,0.021465,0.197340,0.012093,0.031535,1.686144,0.737425,0.381928,0.289534,0.186642,0.184842,0.173115,0.160493,0.149277,0.166653,0.161815,0.146687,0.147363,0.004677,0.003949,0.002445,0.002702,0.001692,0.002133,0.028784,0.002208,0.003020,0.004821,0.004398,0.004126,0.007587,gun_shot
0.023077,0.008408,3.261587,0.078746,0.148085,0.188422,0.013943,0.039703,-32.575279,1.516867,-0.662018,0.129787,-0.028699,0.017449,-0.006126,-0.037809,-0.075115,-0.035633,-0.082954,-0.056746,-0.065177,0.004796,0.002293,0.004151,0.005843,0.002399,0.002874,0.120798,0.001402,0.002045,0.003205,0.004271,0.003173,0.033883,0.020936,0.014590,0.096683,0.028383,0.023821,0.198398,0.028076,0.039243,2.843042,1.031429,0.629710,0.316558,0.264086,0.269877,0.225819,0.203077,0.204179,0.182507,0.165053,0.169782,0.159689,0.006360,0.003020,0.005626,0.008187,0.002811,0.003123,0.036384,0.001606,0.002850,0.003559,0.005358,0.004799,0.009841,gun_shot
0.022404,0.015657,3.280428,0.074990,0.139680,0.172353,0.011086,0.038023,-31.192924,1.634539,-0.807204,-0.056725,-0.200565,0.014859,0.002735,0.062761,-0.075004,0.009903,-0.097808,-0.036356,-0.022054,0.001917,0.002314,0.002476,0.002915,0.002162,0.002088,0.130506,0.001454,0.001917,0.002959,0.002752,0.001738,0.035931,0.014446,0.028125,0.051574,0.022510,0.021303,0.123826,0.016903,0.025197,1.603267,0.821323,0.600470,0.324622,0.353714,0.275671,0.246619,0.190363,0.203538,0.201557,0.179980,0.169257,0.174228,0.001917,0.003502,0.003217,0.004428,0.002183,0.002405,0.019057,0.001581,0.002548,0.003153,0.002894,0.001629,0.005109,gun_shot
0.037750,0.017212,3.248197,0.089468,0.135274,0.329239,0.006855,0.065836,-29.791470,0.646606,-1.424609,-0.189289,0.083994,-0.081851,-0.158009,-0.064016,-0.119476,-0.039218,-0.093648,-0.002205,0.044660,0.003976,0.003687,0.003236,0.002895,0.002595,0.003186,0.101877,0.003475,0.003017,0.004878,0.005567,0.003410,0.027949,0.020110,0.029344,0.082267,0.025318,0.020820,0.233259,0.012348,0.041292,1.379420,0.592248,0.431073,0.265824,0.252505,0.203362,0.184548,0.176261,0.184050,0.156346,0.154739,0.146309,0.145876,0.003835,0.003663,0.002489,0.002138,0.001793,0.002418,0.021657,0.003178,0.002234,0.004782,0.005101,0.003167,0.005799,gun_shot
0.017492,0.007404,3.223394,0.082793,0.151602,0.117564,0.018848,0.029703,-33.648365,1.438314,-0.688023,0.136210,0.027798,0.247856,0.022719,0.039616,-0.051446,0.027949,-0.093921,0.060574,0.028050,0.001817,0.001234,0.002176,0.001653,0.002096,0.001627,0.137136,0.001343,0.001950,0.002214,0.002990,0.002287,0.038002,0.022619,0.013470,0.190829,0.033013,0.025462,0.156131,0.039616,0.040868,3.043283,0.930165,0.895332,0.406558,0.364369,0.288671,0.286111,0.243922,0.215283,0.180616,0.180518,0.170534,0.187227,0.002756,0.001837,0.003847,0.002688,0.003223,0.002111,0.034126,0.002284,0.003082,0.003557,0.004595,0.003413,0.009017,gun_shot
0.000194,0.006677,3.304385,0.038418,0.127074,0.000969,0.008524,0.000018,-37.336793,2.380605,0.317249,0.292322,-0.090159,0.002023,0.144733,0.058409,0.022243,-0.019195,-0.055670,-0.052060,0.002820,0.000053,0.000009,0.000424,0.000041,0.000096,0.000097,0.167028,0.000006,0.000053,0.000170,0.000188,0.000008,0.046138,0.000668,0.012079,0.026874,0.012852,0.017054,0.001229,0.016659,0.000062,1.577840,0.641584,0.345236,0.236404,0.255756,0.194841,0.221364,0.217523,0.209296,0.183096,0.169661,0.198424,0.144904,0.000096,0.000014,0.000825,0.000070,0.000217,0.000292,0.002080,0.000012,0.000121,0.000211,0.000311,0.000012,0.000579,gun_shot
0.022198,0.001883,3.181467,0.097404,0.140405,0.187715,0.012663,0.034561,-32.701874,0.654260,-1.360264,-0.040781,0.158523,0.247955,-0.075452,-0.033931,-0.081059,-0.033627,-0.119532,-0.044395,0.006216,0.002441,0.001809,0.002844,0.003241,0.002068,0.002420,0.123709,0.001951,0.003114,0.004067,0.004868,0.002481,0.033987,0.014275,0.003344,0.159511,0.029481,0.023054,0.150553,0.019741,0.024301,1.694971,0.821406,0.526994,0.331954,0.343512,0.249855,0.249433,0.241206,0.212033,0.223473,0.197990,0.185577,0.174118,0.003125,0.001880,0.003491,0.003589,0.002990,0.004188,0.025391,0.001936,0.003196,0.004556,0.005180,0.002448,0.006926,gun_shot
0.028376,0.002859,3.181892,0.101401,0.147218,0.224260,0.013960,0.050903,-32.498141,0.228175,-1.536407,-0.065109,0.085562,0.149735,-0.012585,0.023100,-0.136827,0.056994,0.054253,0.097274,0.014368,0.002906,0.002391,0.002455,0.002867,0.003015,0.002306,0.117112,0.002718,0.002768,0.002867,0.003560,0.003237,0.032709,0.020642,0.004885,0.188897,0.029818,0.023485,0.187326,0.027713,0.040813,2.243770,0.550255,0.408913,0.291865,0.286868,0.226885,0.192783,0.188141,0.207744,0.161545,0.147936,0.146715,0.141282,0.003402,0.002513,0.002560,0.003053,0.002814,0.002268,0.030352,0.002741,0.002714,0.003898,0.005081,0.003652,0.008059,gun_shot
0.028900,0.011118,3.261034,0.090650,0.140181,0.287333,0.015008,0.056356,-32.508561,0.617146,-1.317448,0.059109,0.306146,0.153475,-0.091957,-0.035354,-0.096907,0.052174,-0.007356,0.088100,0.064706,0.001331,0.000832,0.000963,0.001158,0.001156,0.000787,0.138454,0.001416,0.000729,0.000632,0.001591,0.002047,0.038157,0.033302,0.019605,0.101367,0.033977,0.014341,0.303939,0.028101,0.064502,1.892595,0.572480,0.459349,0.324148,0.254451,0.169285,0.173270,0.162882,0.155159,0.155493,0.160664,0.121384,0.139009,0.001922,0.000882,0.001157,0.001538,0.001262,0.000953,0.028294,0.001886,0.000938,0.000954,0.002352,0.002496,0.007830,gun_shot
0.042637,0.006891,3.258468,0.088015,0.142106,0.376244,0.009775,0.077931,-33.315968,0.990506,-0.908103,-0.096149,0.103247,0.145785,0.066076,-0.011303,-0.029910,0.032627,-0.055834,0.076256,0.054297,0.002459,0.001697,0.002491,0.002699,0.002636,0.003142,0.108857,0.003452,0.002681,0.007937,0.005614,0.003654,0.031330,0.010702,0.009392,0.044182,0.020879,0.019468,0.103879,0.023478,0.020921,1.645562,0.540096,0.452950,0.267027,0.210085,0.166061,0.155694,0.150272,0.140395,0.124865,0.145566,0.130869,0.110296,0.001825,0.001329,0.002484,0.001937,0.001906,0.002939,0.011643,0.003194,0.001867,0.006387,0.004979,0.003345,0.003656,gun_shot
0.034202,0.010911,3.201872,0.093221,0.136865,0.296715,0.009199,0.065662,-29.705230,0.408280,-1.882209,-0.051035,0.134271,0.071912,-0.007032,-0.062028,-0.058472,-0.034186,-0.049596,0.066246,0.110480,0.003533,0.002238,0.003166,0.002638,0.002150,0.002596,0.106158,0.001440,0.002989,0.004425,0.005207,0.003860,0.029035,0.030591,0.018557,0.232068,0.038951,0.023824,0.396161,0.020316,0.074742,2.020091,0.554008,0.431468,0.224253,0.186937,0.200122,0.186595,0.181173,0.163906,0.141475,0.142765,0.134985,0.118279,0.004000,0.002333,0.002768,0.002900,0.001795,0.002307,0.038007,0.001483,0.002772,0.005347,0.005821,0.004053,0.010478,gun_shot
0.017804,0.001170,3.264267,0.083289,0.149407,0.147508,0.012440,0.030567,-34.294847,1.761742,-0.591563,0.011370,0.139926,0.056082,0.001366,0.048691,0.086113,-0.022037,-0.046714,-0.016123,0.041754,0.002858,0.002400,0.003292,0.001357,0.002275,0.003169,0.135729,0.000936,0.002398,0.002819,0.003032,0.002097,0.037214,0.018832,0.002140,0.064013,0.029168,0.026920,0.194908,0.019118,0.036815,2.397562,0.981179,0.648412,0.320595,0.377725,0.265482,0.257332,0.222775,0.202844,0.221230,0.178431,0.184059,0.172108,0.003737,0.002916,0.003587,0.001400,0.002542,0.004663,0.027049,0.001264,0.003986,0.002895,0.003357,0.002580,0.007460,gun_shot
0.020369,0.000771,3.229456,0.081995,0.145616,0.144780,0.012055,0.032579,-35.376591,1.168825,-1.323798,0.288068,0.350046,0.292595,-0.027476,0.092201,0.115071,0.027560,-0.096129,0.086515,0.131540,0.003169,0.003659,0.004928,0.001520,0.001829,0.001551,0.125423,0.001877,0.002133,0.002794,0.003694,0.003790,0.034645,0.019878,0.001423,0.108884,0.028474,0.026563,0.206885,0.026479,0.033865,2.811596,0.995535,0.740021,0.369113,0.231426,0.175570,0.166883,0.163712,0.160020,0.144169,0.149393,0.142281,0.134662,0.004423,0.004991,0.006667,0.001676,0.002302,0.001878,0.037377,0.002311,0.003084,0.003992,0.004721,0.004970,0.010114,gun_shot
0.030030,0.003850,3.135704,0.092616,0.140568,0.229894,0.012016,0.047643,-31.444051,0.945264,-1.379206,0.062436,0.269570,-0.034082,-0.030045,-0.072687,-0.014445,-0.016378,-0.025661,0.022645,0.004140,0.003094,0.003605,0.004456,0.003059,0.003019,0.002621,0.107502,0.003082,0.003063,0.004813,0.003662,0.004520,0.029428,0.016037,0.006840,0.207258,0.019728,0.020283,0.126400,0.023988,0.023011,2.021778,0.545175,0.447891,0.290844,0.231915,0.199273,0.175636,0.163166,0.168820,0.143771,0.149766,0.169866,0.142696,0.003616,0.003427,0.004491,0.002810,0.002559,0.002295,0.033914,0.003017,0.002638,0.004117,0.003278,0.004020,0.009377,gun_shot
0.003911,0.021830,3.300481,0.045848,0.125738,0.027393,0.016075,0.006444,-34.072339,1.645017,-0.650405,0.458207,0.423911,0.264447,-0.050314,0.085963,0.169500,0.001962,0.011616,0.091472,0.040819,0.000639,0.000554,0.001017,0.000453,0.000408,0.000475,0.159091,0.000544,0.000454,0.000568,0.000609,0.000534,0.043867,0.007507,0.039995,0.044177,0.017316,0.012606,0.068723,0.053550,0.013754,2.084488,0.627519,0.563399,0.271866,0.189147,0.173523,0.178588,0.185479,0.179549,0.158011,0.128870,0.145550,0.138072,0.001095,0.001030,0.001663,0.001172,0.000877,0.000927,0.014790,0.001111,0.000922,0.001258,0.001242,0.001324,0.004203,gun_shot
