@RELATION svmModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {gun_shot,car_horn,jackhammer,drilling,children_playing,dog_bark}

@DATA
0.083368,0.006438,3.046417,0.190108,0.229770,0.525050,0.008355,0.115295,-32.768125,2.232834,-0.541010,-0.124421,0.009024,0.193502,-0.118615,0.011318,0.076165,-0.011548,-0.128125,-0.051702,-0.045782,0.021690,0.006245,0.051055,0.013263,0.017993,0.009694,0.028428,0.006741,0.007035,0.010996,0.023231,0.017099,0.024815,0.054216,0.016028,0.275710,0.065559,0.033759,0.491065,0.007593,0.124930,2.431641,0.745470,0.704499,0.384435,0.403399,0.347640,0.272078,0.281992,0.261071,0.238101,0.255880,0.195834,0.228905,0.015552,0.007783,0.034825,0.015615,0.018620,0.013393,0.025953,0.010594,0.008891,0.010114,0.019338,0.021690,0.011944,dog_bark
0.029099,0.010775,2.962497,0.089859,0.153481,0.096818,0.022188,0.039116,-28.851550,1.638595,-0.954622,0.242703,-0.387893,0.258074,0.144795,0.135640,-0.049682,0.156044,0.095961,-0.013418,0.087227,0.006419,0.005364,0.063794,0.006133,0.026690,0.007373,0.116455,0.003835,0.004625,0.007571,0.012531,0.005770,0.044881,0.016232,0.019280,0.259988,0.024390,0.034968,0.102751,0.015197,0.026469,2.472933,0.803293,0.730189,0.390659,0.426770,0.443019,0.358211,0.361817,0.357234,0.366808,0.319001,0.304780,0.234180,0.012249,0.010699,0.063324,0.010380,0.028358,0.011822,0.096790,0.007254,0.008006,0.010827,0.016698,0.011454,0.023828,dog_bark
0.021930,0.059174,2.941844,0.101235,0.180020,0.060389,0.020096,0.025440,-26.913497,2.709832,-0.424642,0.327677,-0.014416,0.165038,0.051764,0.159986,0.268414,0.055158,-0.085527,0.077758,0.058413,0.011976,0.006667,0.044679,0.006922,0.059194,0.003837,0.100951,0.001314,0.002814,0.007208,0.015037,0.006750,0.041570,0.013683,0.088326,0.234227,0.029271,0.031645,0.076794,0.017885,0.020516,2.700347,0.661191,0.609264,0.327386,0.298099,0.269200,0.235781,0.202277,0.227357,0.208823,0.225177,0.172546,0.162337,0.013886,0.008180,0.039771,0.008531,0.039078,0.005071,0.090547,0.001737,0.003896,0.008769,0.015490,0.009313,0.019172,dog_bark
0.012578,0.030696,3.000224,0.069484,0.154511,0.018321,0.013132,0.015714,-27.647301,2.834900,-1.670631,-0.552948,-0.358420,-0.305560,-0.150323,0.519114,0.419984,0.260320,-0.115413,-0.324306,-0.054828,0.025462,0.036315,0.032026,0.008906,0.004344,0.002894,0.019135,0.004416,0.006597,0.011587,0.015559,0.013081,0.020714,0.002641,0.045960,0.209771,0.021845,0.031877,0.017917,0.008684,0.003149,3.804251,0.452185,0.729577,0.389692,0.455513,0.263307,0.255799,0.278290,0.232024,0.203069,0.237935,0.176429,0.210556,0.020712,0.034889,0.023166,0.008728,0.004011,0.003330,0.026546,0.003305,0.009127,0.008726,0.018910,0.014292,0.008932,dog_bark
0.060148,0.009060,2.850003,0.161008,0.209577,0.313482,0.045362,0.051316,-34.255338,1.939391,0.004574,0.160651,-0.056593,0.055799,-0.123915,0.122985,0.032548,0.123807,0.061939,-0.039338,0.061079,0.005125,0.001094,0.026657,0.001556,0.041357,0.001946,0.221333,0.000286,0.003318,0.007505,0.010421,0.004101,0.067869,0.050260,0.027029,0.253748,0.081135,0.061999,0.376960,0.094051,0.089684,5.336343,0.538871,0.707163,0.249471,0.301895,0.188859,0.278612,0.193377,0.173881,0.209667,0.213016,0.166412,0.167131,0.007640,0.002487,0.028925,0.001986,0.044674,0.003547,0.140530,0.000387,0.006488,0.009832,0.011434,0.005987,0.032167,dog_bark
0.018694,0.032948,3.070077,0.073995,0.142214,0.064346,0.008632,0.023985,-24.656984,2.173943,-1.571993,-0.292964,-0.484489,-0.422222,-0.155368,0.443650,0.153477,0.089978,-0.062652,-0.094514,0.076249,0.026448,0.021983,0.015710,0.016816,0.013145,0.012843,0.009290,0.002990,0.007400,0.013979,0.019730,0.017203,0.016987,0.007067,0.030324,0.223398,0.026183,0.037926,0.087325,0.004582,0.013987,2.268603,0.586679,0.635223,0.298658,0.315225,0.303867,0.360927,0.297343,0.296463,0.269455,0.274028,0.287898,0.209059,0.024419,0.024254,0.014164,0.017063,0.012648,0.013401,0.009377,0.004078,0.008140,0.014800,0.015538,0.016653,0.007242,dog_bark
0.040520,0.012501,2.427407,0.096195,0.153558,0.197179,0.006986,0.037044,-26.882880,3.473330,0.179568,0.236716,0.332985,0.191129,0.294566,-0.183550,-0.098696,0.008627,0.015133,-0.236859,-0.078520,0.033319,0.001718,0.071049,0.011650,0.021295,0.009870,0.045853,0.002813,0.003895,0.022852,0.052145,0.003455,0.026592,0.010531,0.025778,0.278792,0.021957,0.025619,0.091566,0.002683,0.021435,1.415071,0.479718,0.331823,0.176798,0.199477,0.147990,0.210334,0.164387,0.212125,0.214403,0.158968,0.161623,0.156233,0.023669,0.002114,0.031423,0.007741,0.009968,0.007170,0.018062,0.003290,0.002681,0.011438,0.028949,0.002644,0.006289,dog_bark
0.182855,0.007431,3.151797,0.233141,0.168115,1.408345,0.003158,0.262204,-27.792881,0.126087,0.028387,-0.155379,0.548568,-0.211426,0.201707,0.138958,0.211512,-0.119973,-0.034019,-0.012403,0.098561,0.004906,0.004819,0.011031,0.005042,0.005920,0.003672,0.008420,0.001517,0.001714,0.002960,0.006838,0.003235,0.006027,0.032365,0.005804,0.139495,0.022686,0.015189,0.402272,0.001612,0.057765,0.873227,0.383641,0.644039,0.352379,0.298389,0.250306,0.265085,0.230403,0.222186,0.216783,0.218386,0.196970,0.177997,0.005199,0.006008,0.009877,0.006156,0.006572,0.004940,0.007394,0.001543,0.001527,0.002844,0.006226,0.003632,0.004269,dog_bark
0.050088,0.022586,2.858066,0.141435,0.187971,0.328766,0.010829,0.065842,-31.277586,0.525901,-0.670930,0.640700,0.221053,0.515487,-0.035594,0.099107,0.019725,0.154248,-0.155994,0.103574,0.045183,0.005976,0.004184,0.024931,0.003495,0.041275,0.004819,0.079667,0.001771,0.004325,0.008478,0.020607,0.006073,0.030606,0.019250,0.041108,0.359464,0.036434,0.037715,0.201512,0.009148,0.038677,3.895748,0.886033,0.743467,0.388312,0.272480,0.330129,0.302684,0.318729,0.265679,0.301423,0.282447,0.221734,0.207843,0.006611,0.007467,0.022154,0.004400,0.037754,0.007474,0.074264,0.002162,0.007126,0.008941,0.018974,0.009847,0.017360,dog_bark
0.061537,0.002413,3.151100,0.130970,0.170073,0.589668,0.004687,0.106631,-28.918061,1.191564,-0.074027,-0.004230,-0.106101,0.183260,-0.021039,-0.110166,0.100637,-0.021675,-0.017396,-0.046541,-0.056824,0.011442,0.005786,0.036900,0.013031,0.011962,0.007193,0.050347,0.003682,0.008664,0.027935,0.029082,0.005973,0.023440,0.019311,0.008466,0.170383,0.023428,0.016553,0.298296,0.003122,0.045675,1.102326,0.424386,0.376803,0.335526,0.270094,0.260447,0.228218,0.232922,0.208533,0.213931,0.192130,0.197784,0.169117,0.010114,0.006735,0.022159,0.012640,0.008716,0.007212,0.033446,0.005226,0.010101,0.022392,0.021006,0.006749,0.009496,dog_bark
0.092949,0.010021,3.161747,0.131502,0.128603,0.975829,0.003433,0.147826,-29.866017,0.507525,-0.215850,0.150243,0.024537,0.129736,-0.066872,-0.110738,-0.165920,0.065236,0.060158,-0.029247,0.003727,0.007463,0.003916,0.013491,0.007663,0.013177,0.010649,0.015651,0.008152,0.012853,0.010904,0.011382,0.004771,0.010355,0.022552,0.021602,0.193104,0.016232,0.018280,0.329281,0.002372,0.043625,2.016009,0.459961,0.680273,0.279913,0.261719,0.246476,0.241438,0.210106,0.197588,0.201712,0.217034,0.177736,0.144483,0.006707,0.002685,0.010915,0.005640,0.011872,0.010156,0.011599,0.009045,0.014579,0.008772,0.008892,0.004124,0.006820,dog_bark
0.029771,0.016825,3.065714,0.091494,0.152657,0.094655,0.006398,0.043159,-24.202054,1.900392,-0.710926,0.616092,0.043347,0.000330,0.442163,0.253996,0.080729,-0.124445,-0.026879,0.034345,0.004726,0.006592,0.004691,0.089309,0.013289,0.016839,0.004783,0.096593,0.001396,0.002327,0.004837,0.047949,0.002201,0.040284,0.006157,0.010758,0.131093,0.014821,0.025666,0.029199,0.002986,0.012794,1.152069,0.210138,0.433760,0.144759,0.247224,0.158929,0.237851,0.163571,0.186259,0.153156,0.190799,0.131809,0.131394,0.003284,0.006050,0.065573,0.012324,0.009876,0.003928,0.058424,0.001368,0.001905,0.002612,0.032287,0.001835,0.017141,dog_bark
0.031516,0.009624,3.093379,0.092945,0.155362,0.113904,0.006984,0.043871,-25.561920,1.869945,-0.624794,0.763874,0.302013,0.217065,-0.122152,0.123984,-0.038675,0.010460,-0.004840,0.067220,0.032550,0.011422,0.004155,0.064454,0.008984,0.020118,0.006807,0.126225,0.001623,0.004928,0.008439,0.027308,0.004483,0.041285,0.008157,0.006092,0.125838,0.017107,0.024889,0.049905,0.003325,0.010977,0.633111,0.230895,0.231740,0.191076,0.189054,0.190435,0.187748,0.181022,0.163608,0.191267,0.186507,0.170868,0.159911,0.009696,0.005566,0.038837,0.008741,0.014584,0.005530,0.064083,0.001655,0.004638,0.007306,0.016368,0.004819,0.015384,dog_bark
0.182591,0.023209,3.044209,0.258949,0.209533,1.489765,0.006967,0.253273,-31.975594,1.017633,-1.581732,-0.586099,-0.315749,0.374511,-0.149356,-0.096828,-0.204274,-0.390059,-0.030512,0.165221,-0.292169,0.009622,0.019147,0.008061,0.009762,0.012236,0.007035,0.008961,0.020726,0.010954,0.007266,0.006990,0.003896,0.008996,0.025066,0.032038,0.251767,0.023944,0.022313,0.282023,0.003195,0.063043,3.082611,0.627297,0.476040,0.252180,0.260451,0.245898,0.385445,0.247925,0.190368,0.220437,0.150712,0.163628,0.079895,0.006626,0.016469,0.007442,0.005870,0.008496,0.004345,0.007985,0.013629,0.006613,0.005635,0.006237,0.002569,0.004166,dog_bark
0.186081,0.066667,3.127886,0.256053,0.187241,1.115576,0.023297,0.275495,-27.202717,0.945014,-1.762236,-0.454267,0.006788,0.098208,0.146164,-0.133854,-0.188047,-0.109287,-0.219595,0.275492,-0.013828,0.008338,0.007734,0.004062,0.010295,0.020986,0.015975,0.004899,0.015676,0.004158,0.005353,0.014580,0.012120,0.019997,0.068677,0.063291,0.184510,0.057828,0.042332,0.540091,0.021089,0.138481,3.957412,0.711787,0.969087,0.445544,0.491510,0.333390,0.574490,0.400224,0.519661,0.398924,0.353572,0.353191,0.209645,0.018070,0.014066,0.006902,0.016470,0.034952,0.021414,0.008347,0.024825,0.008697,0.007440,0.025709,0.023428,0.011562,dog_bark
0.150691,0.036923,3.071913,0.226403,0.183187,1.178024,0.014142,0.208493,-28.553164,1.238847,-2.092481,-0.617741,-0.201096,0.066801,0.111989,0.069352,-0.214792,-0.227185,-0.227735,0.176528,-0.309651,0.009570,0.009766,0.012438,0.021951,0.011869,0.017008,0.011541,0.014379,0.005197,0.007010,0.010384,0.005579,0.014593,0.028263,0.043061,0.181612,0.037456,0.035662,0.334226,0.007451,0.058076,3.752560,0.638302,0.729710,0.299348,0.264035,0.298086,0.267981,0.285858,0.271967,0.235584,0.271770,0.239056,0.221021,0.012714,0.015654,0.014080,0.019507,0.012787,0.020982,0.015640,0.012904,0.005056,0.006385,0.011723,0.006801,0.007308,dog_bark
0.155237,0.028164,3.043891,0.238090,0.195930,1.318792,0.010270,0.209603,-30.054662,1.182455,-1.684254,-0.427141,-0.303467,0.327694,0.027306,-0.048741,-0.350821,-0.068866,0.134133,-0.016390,-0.253693,0.008364,0.004303,0.007363,0.020237,0.015609,0.009581,0.012247,0.019366,0.011977,0.006292,0.014483,0.011307,0.014651,0.032697,0.046484,0.306002,0.045874,0.044486,0.397690,0.007171,0.070186,5.157168,0.990258,0.711302,0.304133,0.264327,0.299464,0.319877,0.312207,0.257673,0.250986,0.227478,0.215553,0.212307,0.010619,0.004288,0.007101,0.016981,0.017085,0.008894,0.012606,0.015717,0.011158,0.006091,0.015686,0.016633,0.006897,dog_bark
0.141682,0.058951,3.040200,0.205570,0.169676,0.864856,0.023329,0.175591,-26.462797,1.499343,-2.122747,-0.645812,-0.114808,0.210016,0.136362,-0.129583,-0.116367,-0.122541,-0.323468,0.272937,-0.007975,0.005662,0.008198,0.006611,0.008205,0.017455,0.015798,0.013642,0.009213,0.007096,0.008801,0.009822,0.005538,0.016633,0.034483,0.055141,0.324371,0.035710,0.036140,0.347797,0.018044,0.051825,2.923039,0.847139,0.691485,0.461260,0.298253,0.368103,0.442297,0.388680,0.488533,0.330620,0.425738,0.310461,0.233224,0.007487,0.014719,0.013275,0.011118,0.024006,0.022284,0.022826,0.014679,0.012959,0.015631,0.014281,0.009495,0.010897,dog_bark
0.167471,0.036081,3.088976,0.256059,0.210547,1.333157,0.014496,0.260762,-30.785640,1.396197,-1.310830,-0.515661,-0.184899,0.196488,-0.039768,-0.104589,-0.229318,-0.162390,-0.119598,0.054016,-0.127841,0.010711,0.007403,0.011366,0.015947,0.014731,0.016319,0.009243,0.016023,0.009642,0.009618,0.016983,0.007265,0.017351,0.041782,0.042184,0.272160,0.050149,0.040514,0.452988,0.012166,0.105843,3.929677,0.788690,0.757662,0.325497,0.308521,0.289529,0.316085,0.338400,0.330726,0.273495,0.267756,0.233202,0.193080,0.013221,0.010702,0.012753,0.016147,0.016173,0.016937,0.011421,0.016110,0.011257,0.010768,0.018121,0.010702,0.009823,dog_bark
0.136273,0.075735,3.132224,0.218389,0.180684,0.876412,0.017153,0.198473,-27.042845,1.342175,-1.837506,-0.854370,-0.114946,0.215726,0.207774,0.085419,-0.067724,-0.210837,-0.338388,0.236213,-0.092542,0.005454,0.005752,0.012980,0.046393,0.013835,0.014684,0.007873,0.004906,0.009001,0.003309,0.022035,0.005198,0.028401,0.029906,0.043251,0.188678,0.036825,0.032243,0.485712,0.014466,0.093248,2.998742,0.822965,0.582614,0.382747,0.362585,0.336479,0.291645,0.357018,0.332596,0.353287,0.324757,0.230242,0.190954,0.008627,0.009302,0.022583,0.036039,0.019251,0.018013,0.012665,0.007075,0.013669,0.005195,0.031193,0.008881,0.015593,dog_bark
0.141106,0.046072,3.123727,0.221484,0.191899,1.108981,0.016131,0.210990,-29.580322,1.820940,-1.395728,-0.552411,-0.191261,0.352309,0.002221,-0.159703,-0.179601,-0.200614,-0.151226,0.039114,-0.160023,0.009289,0.005898,0.013322,0.020675,0.014226,0.013975,0.006017,0.016993,0.009360,0.009215,0.022392,0.006636,0.018031,0.042743,0.048427,0.171630,0.054200,0.042493,0.482505,0.011064,0.104181,4.156016,0.953540,0.791244,0.340260,0.345572,0.284806,0.350448,0.364277,0.369879,0.266724,0.285130,0.244934,0.217438,0.009945,0.010096,0.016491,0.022761,0.017938,0.017686,0.006885,0.020149,0.012463,0.010029,0.026678,0.012085,0.009881,dog_bark
0.143705,0.017715,3.100849,0.232912,0.194530,1.342636,0.013870,0.198227,-29.654062,1.441132,-1.227974,-0.454015,-0.409375,0.471923,-0.120000,0.127014,-0.203012,-0.268319,-0.034212,-0.002656,-0.281350,0.015217,0.014384,0.009557,0.009049,0.011854,0.010625,0.011622,0.017628,0.006791,0.016900,0.014295,0.004229,0.015574,0.037814,0.026511,0.258353,0.045428,0.044722,0.304056,0.007674,0.053815,3.683404,0.718134,0.617001,0.311012,0.353835,0.416377,0.365467,0.410872,0.527154,0.344778,0.334299,0.289824,0.200372,0.018815,0.015615,0.010427,0.011404,0.017907,0.012421,0.015666,0.019960,0.008194,0.023319,0.012787,0.004085,0.007698,dog_bark
0.056469,0.008700,2.989287,0.145539,0.193834,0.356984,0.010136,0.066304,-32.091689,1.635177,-1.078211,-0.584061,-0.205280,-0.099707,0.012410,0.006977,-0.177380,-0.114846,-0.109156,0.045656,0.079750,0.008261,0.006682,0.021082,0.011232,0.035965,0.015159,0.080578,0.004362,0.004660,0.004572,0.006361,0.005612,0.029836,0.026646,0.016892,0.272205,0.031627,0.025393,0.262822,0.007666,0.048958,2.626797,0.547120,0.710371,0.403791,0.311395,0.299908,0.260518,0.241282,0.249210,0.201261,0.217635,0.214826,0.191813,0.008535,0.007244,0.019152,0.012647,0.028078,0.015739,0.071477,0.006504,0.005474,0.004395,0.006556,0.006515,0.017780,dog_bark
0.015507,0.013989,2.983637,0.066790,0.142011,0.040258,0.007701,0.020360,-30.511112,1.937758,-1.256799,0.013754,0.010157,0.436927,0.002550,0.120881,-0.334424,0.088381,-0.130527,-0.028718,0.075020,0.007719,0.003421,0.040998,0.012842,0.018048,0.017218,0.077210,0.007812,0.008896,0.009618,0.017738,0.006071,0.028381,0.004959,0.023270,0.331393,0.019587,0.034497,0.034842,0.003473,0.007539,3.646214,0.739339,0.627963,0.363577,0.321266,0.252692,0.231491,0.234949,0.248671,0.252114,0.181764,0.175881,0.175532,0.006154,0.003265,0.033186,0.011240,0.014721,0.016510,0.057284,0.009704,0.009669,0.008597,0.015527,0.005643,0.014318,dog_bark
0.028268,0.010305,3.073428,0.090999,0.161030,0.101239,0.006119,0.043015,-24.595494,1.922948,-0.553829,0.783871,0.216949,0.375751,0.093789,0.096984,0.021180,-0.019431,0.010570,0.073864,0.034866,0.009006,0.002856,0.083499,0.006692,0.026259,0.005901,0.112477,0.002353,0.003666,0.008231,0.044837,0.002782,0.041779,0.005767,0.005589,0.113997,0.011224,0.015535,0.031892,0.002318,0.008318,0.345788,0.164893,0.219479,0.187871,0.150630,0.143128,0.161149,0.142700,0.143345,0.142587,0.138622,0.135668,0.145675,0.005814,0.002088,0.047636,0.005147,0.015099,0.005260,0.058746,0.001940,0.002707,0.005569,0.028456,0.002212,0.012663,dog_bark
0.031233,0.025040,2.693703,0.089354,0.156130,0.199065,0.023334,0.043580,-28.899416,2.966686,-1.154587,-1.198226,-0.252707,-0.273430,0.041483,0.542533,0.143974,0.226610,-0.140108,0.073585,-0.300235,0.037132,0.022127,0.025875,0.013857,0.012600,0.008221,0.018463,0.003714,0.004863,0.007888,0.018738,0.026303,0.022698,0.013572,0.039160,0.522711,0.031223,0.038669,0.233493,0.014562,0.026185,4.283942,0.822807,0.888799,0.341697,0.436680,0.316407,0.289261,0.292391,0.262155,0.183158,0.288938,0.278847,0.190063,0.037843,0.019862,0.017605,0.018705,0.010299,0.009057,0.044238,0.004124,0.006560,0.009304,0.024756,0.038240,0.014903,dog_bark
0.027999,0.010097,3.051313,0.081270,0.139407,0.092929,0.007189,0.043484,-25.017211,1.910518,-0.707564,0.677015,0.018056,0.090762,-0.096971,0.104735,0.076578,-0.050989,0.033645,0.074313,-0.023259,0.008804,0.004630,0.093467,0.009591,0.023313,0.006241,0.123373,0.002293,0.004278,0.008152,0.018289,0.004195,0.045628,0.008138,0.007994,0.165059,0.016835,0.029509,0.049059,0.003840,0.012760,0.524849,0.264545,0.170202,0.165810,0.168193,0.142081,0.142693,0.161176,0.137603,0.169954,0.165127,0.147130,0.130384,0.005899,0.003334,0.049775,0.008378,0.016643,0.005081,0.069512,0.002397,0.003030,0.005659,0.011274,0.003155,0.018057,dog_bark
0.040752,0.015523,2.642932,0.108267,0.177997,0.218351,0.008818,0.047315,-34.238442,1.729304,-0.185810,0.167240,-0.456867,0.337538,-0.075667,0.200107,-0.045505,-0.224615,-0.005499,-0.060835,0.037773,0.010152,0.005584,0.040744,0.015085,0.022741,0.008934,0.105495,0.001952,0.005239,0.011117,0.026897,0.002981,0.032691,0.015349,0.028379,0.402212,0.032525,0.032115,0.219759,0.002246,0.023469,3.972836,0.643624,0.738744,0.427235,0.399054,0.272077,0.266755,0.202744,0.230626,0.114309,0.182958,0.136052,0.153042,0.006885,0.005176,0.022214,0.009337,0.015095,0.006724,0.080856,0.002121,0.004634,0.007430,0.016818,0.001944,0.019188,dog_bark
0.019434,0.018970,3.135637,0.082830,0.149414,0.055321,0.007058,0.015461,-24.507856,3.093784,-0.667726,0.066345,0.463884,0.231602,0.048548,0.134975,0.002372,0.042569,-0.003552,0.044179,0.035004,0.015323,0.005774,0.055594,0.012429,0.023196,0.015137,0.059605,0.016350,0.005383,0.014260,0.030442,0.004972,0.028014,0.003889,0.012634,0.100485,0.014875,0.025827,0.017616,0.003525,0.001743,0.448717,0.224446,0.200841,0.285745,0.242464,0.180512,0.184697,0.210543,0.181676,0.181244,0.199848,0.160098,0.160114,0.012548,0.006780,0.033880,0.011169,0.014166,0.019223,0.031255,0.031724,0.004445,0.011465,0.020608,0.005556,0.010677,dog_bark
0.037999,0.022173,2.765560,0.112973,0.180007,0.093579,0.005830,0.053766,-28.155766,1.857004,-1.110851,0.010839,-1.108496,0.069769,-0.191365,0.038848,0.551639,0.407390,-0.127000,-0.285314,-0.007110,0.027662,0.019456,0.018735,0.004741,0.008647,0.003280,0.039616,0.004580,0.004532,0.014547,0.021777,0.028642,0.018974,0.010231,0.045061,0.641033,0.023825,0.035637,0.027435,0.003019,0.012596,4.468960,0.389442,0.416628,0.252633,0.590205,0.215245,0.203353,0.145516,0.172176,0.196282,0.171359,0.227699,0.121246,0.025232,0.009975,0.011773,0.003592,0.011502,0.001954,0.052442,0.006965,0.003267,0.015375,0.009499,0.015597,0.010796,dog_bark
0.036525,0.021017,2.796632,0.092372,0.150704,0.065199,0.006135,0.057018,-27.125121,1.757612,-2.039681,-0.016653,-1.023901,-0.071252,-0.282017,-0.014167,0.360966,0.426042,-0.013854,0.055282,0.150125,0.014020,0.008570,0.020959,0.003829,0.006661,0.007379,0.025982,0.006072,0.005216,0.025382,0.029094,0.024488,0.016201,0.006203,0.032022,0.521898,0.012603,0.026460,0.018795,0.003455,0.006404,4.249117,0.381722,0.444793,0.302194,0.312934,0.241027,0.119323,0.226751,0.293494,0.232598,0.264829,0.124898,0.103061,0.012529,0.004771,0.028747,0.002705,0.001001,0.003989,0.020272,0.009102,0.003011,0.018905,0.013937,0.024212,0.005464,dog_bark
0.037709,0.013128,2.876969,0.108494,0.164055,0.144083,0.013366,0.057169,-30.519220,1.187611,-1.535582,0.226990,-0.361326,0.453157,-0.169371,-0.031495,0.074443,-0.048417,-0.396568,0.177223,0.249754,0.009737,0.022928,0.050525,0.017223,0.017588,0.003323,0.028684,0.002702,0.011900,0.007498,0.019765,0.007578,0.025189,0.015698,0.024346,0.491830,0.038010,0.037526,0.169974,0.012155,0.018967,4.799854,0.860631,1.349512,0.615267,0.405228,0.270626,0.183867,0.297650,0.192739,0.200060,0.172602,0.233459,0.221362,0.012252,0.035278,0.105660,0.013024,0.020134,0.003205,0.026793,0.002461,0.013669,0.007444,0.025709,0.008008,0.026118,dog_bark
0.076685,0.007394,3.118742,0.160878,0.213189,0.545464,0.005290,0.091763,-26.120166,1.772748,0.103442,-0.024418,0.277075,0.299132,-0.083178,0.370357,-0.286754,0.118807,-0.218714,0.048103,-0.032536,0.012246,0.004165,0.026742,0.011636,0.022942,0.010380,0.027011,0.003855,0.005060,0.012008,0.023345,0.003579,0.013978,0.022751,0.007067,0.134398,0.017339,0.024405,0.282369,0.002373,0.034043,0.813426,0.570436,0.494523,0.320490,0.278491,0.243354,0.261879,0.254070,0.223700,0.206080,0.196115,0.182152,0.169830,0.010759,0.003934,0.019349,0.010276,0.016634,0.009295,0.018758,0.003750,0.004295,0.010878,0.018456,0.003375,0.006135,dog_bark
0.040116,0.004180,3.122139,0.127449,0.192518,0.179547,0.005959,0.038900,-28.781142,2.571704,-0.252085,0.495987,-0.032783,-0.117065,-0.118640,0.152345,0.195588,-0.082395,-0.086950,0.041699,-0.031475,0.020234,0.009991,0.033422,0.017197,0.023728,0.011863,0.036665,0.001137,0.010263,0.023225,0.043967,0.005631,0.023690,0.009472,0.003827,0.116744,0.015606,0.017355,0.082573,0.003582,0.011887,0.787644,0.308144,0.369901,0.197567,0.203792,0.176112,0.185699,0.202743,0.200830,0.194728,0.192771,0.164981,0.139917,0.015644,0.012283,0.020710,0.013744,0.015518,0.010340,0.021961,0.000972,0.008229,0.015720,0.028184,0.005884,0.007451,dog_bark
0.130972,0.001176,3.155547,0.253125,0.243312,1.137687,0.002477,0.235988,-31.172388,1.429674,-0.162260,-0.456211,-0.663186,-0.414442,-0.477256,-0.399795,-0.285802,-0.239450,-0.099424,-0.029639,-0.067396,0.028322,0.004427,0.009750,0.021304,0.013622,0.016883,0.030795,0.006334,0.020657,0.008748,0.007461,0.006370,0.017181,0.028567,0.001658,0.112524,0.025559,0.011047,0.315297,0.001341,0.074516,0.733333,0.313660,0.355753,0.232933,0.198550,0.211438,0.182342,0.171275,0.183159,0.163155,0.157357,0.152428,0.144141,0.015098,0.003940,0.007611,0.017628,0.011387,0.015299,0.021567,0.006138,0.017053,0.007635,0.006444,0.005913,0.006020,dog_bark
